#rev	#lex	#lex_freq	#homonym	#pos	#grams	#grams2	#flextype	#number	#form2	#form3	#translation	#comment	– не учит., 0 без перевода, ! что-то не так (с синонимами), нужен синоним g посм грам, p местоимения, ? сложно, ?? Непонятно, с — хочется спросить носителя, o — написал свою глоссу, h дефис, s генитив, m - явно опечатка	#gloss									
քյամհ	հմայք	2094		N		inanim	N12				charm, attraction, witchcraft			charm	charm	attraction	witchcraft						
կինեթաՍ	Սաթենիկ	2094		N	persn,f,apl+	anim,hum	N12							PN									
դզավոգ	գովազդ	2092		N		inanim	N12/N11				advertisement, advert			advertisement	advertisement	advert							
մւորակն	նկարում	2092		N		inanim	N32a/N12				photographing			photographing	photographing								
նեշ	շեն	2091		A			N11				inhabited, wealthy, village			inhabited	inhabited	wealthy	village						
նոԴ	Դոն	2090		N	topn	inanim	N11							PN									
կարավ	վարակ	2090		N		inanim	N12				infection			infection	infection								
մւոչնշրեն	ներշնչում	2089		N		inanim	N32a/N12				inspiration, suggestion, hypnosis			inspiration	inspiration	suggestion	hypnosis						
իհւոնասարեդ	դերասանուհի	2088		N		anim,hum	N23				actress			actress	actress								
լայնատսաբմա	ամբաստանյալ	2087		N		anim,hum	N12				defendant, culprit, prisoner at the bar			defendant	defendant	culprit	prisoner at the bar						
քչիմխ	խմիչք	2085		N		inanim	N12				(alcoholic/hard) drinks, the drinks			drink	(alcoholic/hard) drinks	the drinks							
րյւոքարոմ	մորաքույր	2085		N		anim,hum	N62				aunt, aunty, woman			aunt	aunt	aunty	woman						
լեվլահ	հալվել	2084		V	med	intr	V11	2			melt, grow thin, run out			melt	melt	grow thin	run out						
տարա	արատ	2083		N		inanim	N12				vice, defect, blemish			vice	vice	defect	blemish						
լեվհրոնշ	շնորհվել	2082		V	med	intr	V11	2			be granted			be.granted	be granted								
ղորիս	սիրող	2081		A			N12				amateur			amateur	amateur								
լեվցկեղւո	ուղեկցվել	2080		V	med	intr	V11	2			be accompanied			be.accompanied	be accompanied								
տխարդ	դրախտ	2079		N		inanim	N12				paradise, Elysium			paradise	paradise	Elysium							
ղոձ	ձող	2077		N		inanim	N11				pole, perch, lath			pole	pole	perch	lath						
լետրեկ	կերտել	2076		V		tr	V11	1			build, do			build	build	do							
կնարֆ	ֆրանկ	2076	1	N		inanim	N12				franc			franc	franc								
կնարֆ	ֆրանկ	2076	2	N		anim,hum	N12				stranger, foreigner, Armenian catholic			stranger	stranger	foreigner	Armenian catholic						
տսոփ	փոստ	2075	2	N		inanim	N11				skin, pelt; post, mail, post office			post	skin	pelt	;	post	mail	post office			
տսոփ	փոստ	2075	1	N		inanim	N11				skin, pelt; post, mail, post office			skin	skin	pelt	;	post	mail	post office			
նիյազրամ	մարզային	2074		A			N12				provincial			provincial	provincial								
կեբառճվ	վճռաբեկ	2074		A			N12				cassation			cassation	cassation								
լեվրգատազա	ազատագրվել	2073		V	med	intr	V11	2			get freedom/liberty			get.freedom	get freedom/liberty								
րակնամիդ	դիմանկար	2072		N		inanim	N12				portrait			portrait	portrait								
լեվրդաթնե	ենթադրվել	2072		V	med	intr	V11	2			be supposed			be.supposed	be supposed								
լենալաթ	թալանել	2071		V		tr	V11	1			rob, loot			rob	rob	loot							
ռւոծ	ծուռ	2071		A			N11				crooked, wry, wrong			crooked	crooked	wry	wrong						
լեհորգ	գրոհել	2070		V		intr/tr	V11	1			attack, charge			attack	attack	charge							
ւետաճրակ	կարճատեւ	2070		A			N12				short-term, momentary			short.term	short-term	momentary							
նակատոզատեհատիգ	գիտահետազոտական	2068		A			N12				(scientific) research			research	(scientific) research								
տեպաղաթ	թաղապետ	2068		N		anim,hum	N11				head of region			head.of.region	head of region								
լեվյակաղետ	տեղակայվել	2068		V	med	intr	V11	2			be located			be.located	be located								
նւոթրա	արթուն	2067		A			N12				awake, alert, vigilant			awake	awake	alert	vigilant						
նակաքաղաքրեն	ներքաղաքական	2067		A			N12				internal political, home-policy		c?	internal.political	internal political	home-policy							
ակիրֆԱ	Աֆրիկա	2066		N	topn	inanim	N15				Africa			Africa									
րատանոտշապ	պաշտոնատար	2065		N/A			N12				official			official	official								
մւորւոբմահ	համբուրում	2063		N		inanim	N32a/N12				kissing			kissing	kissing								
ղորակնա	անկարող	2062		A			N12				impotent, powerless, weak			impotent	impotent	powerless	weak						
լեպմա	ամպել	2061		V		intr	V11	1			overcast, lour, frown			overcast	overcast	lour	frown						
կած	ծակ	2061		N		inanim	N11				hole, gap, in holes			hole	hole	gap	in holes						
մւոխակ	կախում	2060		N		inanim	N32a/N12				dependence			dependence	dependence								
մւոգձ	ձգում	2059		N		inanim	N32a/N12				pull			pull	pull								
դրազ	զարդ	2058		N		inanim	N11				adornment, pattern			adornment	adornment	pattern							
լեկատրոխ	խորտակել	2057		V		tr	V11	1			destroy, shatter, wreck			destroy	destroy	shatter	wreck						
լերոզաիլ	լիազորել	2054		V		tr	V11	1			authorize			authorize	authorize								
նւոդնառե	եռանդուն	2053		A			N12				zealous			zealous	zealous								
քհրոնշ	շնորհք	2052		N		inanim	N12				gift, abilities/aptitude (for), ability			gift	gift	abilities/aptitude (for)	ability						
իներյավ	վայրենի	2050		A			N23				wild, barbarous			wild	wild	barbarous							
նակաւոժրւոբ	բուրժուական	2046		A			N12				bourgeois			bourgeois	bourgeois								
իթբաշւոկրե	երկուշաբթի	2046		N		inanim	N12/N54				Monday			Monday	Monday								
լաջղզ	զղջալ	2046		V		intr/tr	V21	1			repent, regret			repent	repent	regret							
տխաթ	թախտ	2046		N		inanim	N11				couch			couch	couch								
խւոմանռեձ	ձեռնամուխ	2046		A			N11				set about			set.about	set about								
րովանոիլիմ	միլիոնավոր	2044		A			N12				millions off			millions.off	millions off								
վիխրա	արխիվ	2041		N		inanim	N12				archive(s)			archive	archive(s)								
աիզաւոժրւոբ	բուրժուազիա	2041		N		anim,hum,coll	N15				bourgeoisie			bourgeoisie	bourgeoisie								
ծյակ	կայծ	2041		N		inanim	N11				spark, light, sparkling/twinkling spot			spark	spark	light	sparkling/twinkling spot						
նւոյթւորտաձրավ	վարձատրություն	2041		N		inanim	N41				payment, fee			payment	payment	fee							
մւոնյալդնը	ընդլայնում	2040		N		inanim	N32a/N12				broadening, expansion			expansion	broadening	expansion							
աիմերԵ	Երեմիա	2039		N	persn,m,apl+	anim,hum	N15							PN									
նայմժյա	այժմյան	2038		A			N12				present			present	present								
գաթ	թագ	2038		N		inanim	N11/N12				crown, diadem			crown	crown	diadem							
նայրեբմետկոՀ	Հոկտեմբերյան	2038		N	topn	inanim	N12							PN									
սեվղա	աղվես	2037		N		anim	N12				fox, vixen, dog-fox			fox	fox	vixen	dog-fox						
մւոլաված	ծավալում	2037		N		inanim	N32a/N12				extension			extension	extension								
դրոսրո	որսորդ	2037		N		anim,hum	N12				hunter, sportsman, gun			hunter	hunter	sportsman	gun						
կարիվտապ	պատվիրակ	2037		N		anim,hum	N12				delegate			delegate	delegate								
լեպսառա	առասպել	2036		N		inanim	N12				myth legend, fable, fiction			myth.legend	myth legend	fable	fiction						
ներոն	նորեն	2036		ADV							again			again	again								
րակասանվ	վնասակար	2036		A			N12				harmful, unhealthy			harmful	harmful	unhealthy							
ներոռամահ	համառորեն	2035		ADV							persistently			persistently	persistently								
իտսարտապ	պատրաստի	2035		A			N12				ready, finished, ready-made			ready	ready	finished	ready-made						
տւոյգավզահ	հազվագյուտ	2034		A			N12				rare, exceptional			rare	rare	exceptional							
քնւոմատշապ	պաշտամունք	2034		N		inanim	N12				cult worship, idol			cult	cult worship	idol							
մւոծգդնը	ընդգծում	2033		N		inanim	N32a/N12				underlining, stress			underlining	underlining	stress							
լեվդրաջ	ջարդվել	2033		V	med	intr	V11	2			be ruined/broken			be.ruined	be ruined/broken								
լեինաԴ	Դանիել	2032		N	persn,m,apl+	anim,hum	N12							PN									
քորօխան	նախօրոք	2032		ADV							beforehand, preliminarily, in good time			beforehand	beforehand	preliminarily	in good time						
մւորգատազա	ազատագրում	2031		N		inanim	N32a/N12				liberation			liberation	liberation								
ցաթնըգւոզ	զուգընթաց	2030	#1	A			N12				accompanying, parallel			accompanying	accompanying	parallel							
ցաթնըգւոզ	զուգընթաց	2030	#2	POST							at the same time		c?	at.the.same.time	at the same time								
մւոփասւոխ	խուսափում	2030		N		inanim	N32a/N12				avoidance, evasion			avoidance	avoidance	evasion							
ադանաԿ	Կանադա	2030		N	topn	inanim	N15				Canada			Canada									
ծարատամահ	համատարած	2030		A			N12				widespread			widespread	widespread								
րովատսեհրա	արհեստավոր	2029		N		anim,hum	N12				artisan			artisan	artisan								
նակալատի	իտալական	2029		A			N12				Italian			Italian	Italian								
լակ	կալ	2029		N		inanim	N11				threshing-floor, thrashing			threshing.floor	threshing-floor	thrashing							
լաեռ	ռեալ	2029		A			N12				real, practicable			real	real	practicable							
ղոռաճավ	վաճառող	2028		N		anim,hum	N12				seller			seller	seller								
ղոսոխ	խոսող	2027		N		anim,hum	N12				speaking, grumbling, peevish			speaking	speaking	grumbling	peevish						
լեվժրեմ	մերժվել	2027		V	med	intr	V11	2			be refused			be.refused	be refused								
կարտմ	մտրակ	2027		N		inanim	N12				whip, lash			whip	whip	lash							
մւոցարլ	լրացում	2026		N		inanim	N32a/N12				addition, object			addition	addition	object							
ինւոտարգաԲ	Բագրատունի	2025		N	famn,apl+	anim,hum	N23a							PN									
սոլ	լոս	2024		A			N11				flat			flat	flat								
րոկ	կոր	2024		A			N11				crooked, wry, curve			crooked	crooked	wry	curve						
մւորամ	մարում	2024		N		inanim	N32a/N12				payment of/paying/clearing off (debts), cancellation			payment	payment of/paying/clearing off (debts)	cancellation							
եցւոգիմ	միգուցե	2024		PART							perhaps, maybe, very likely			perhaps	perhaps	maybe	very likely						
դրոնաժաբ	բաժանորդ	2023		N		anim,hum	N12				subscriber (to)			subscriber	subscriber (to)								
լանանւոսահ	հասունանալ	2023		V		intr	V22	1			ripen			ripen	ripen								
մւորասավահ	հավասարում	2023		N		inanim	N32a/N12				equalization, equation			equation	equalization	equation							
նւոյթւոնակաջղոբմա	ամբողջականություն	2022		N		inanim	N41				integrity			integrity	integrity								
րատակարեդ	դերակատար	2022		N		anim,hum	N12				performer			performer	performer								
նետա	ատեն	2019		N		inanim	N12				after			after	after								
եթակրե	երկաթե	2019		A			N12				iron, ferreous			iron	iron	ferreous							
նւոյթւորաբ	բարություն	2018		N		inanim	N41				kindness, good			kindness	kindness	good							
լեվրովանմիհ	հիմնավորվել	2018		V	med	intr	V11	2			be argumented			be.argumented	be argumented								
նւոյթւորգահրախշա	աշխարհագրություն	2017		N		inanim	N41				geography			geography	geography								
մւոցւոց	ցուցում	2016		N		inanim	N32a/N12				indication, instructions			indication	indication	instructions							
մւոծգախան	նախագծում	2015		N		inanim	N32a/N12				projecting, planning, design			design	projecting	planning	design						
թւոյնատրարապ	պարարտանյութ	2015		N		inanim	N11				fertilizer			fertilizer	fertilizer								
իդեղեմ	մեղեդի	2014		N		inanim	N23				melody			melody	melody								
մւոտսավահ	հավաստում	2013		N		inanim	N32a/N12				confirmation			confirmation	confirmation								
րարակատամ	մատակարար	2013		N		anim,hum	N12				supplier, caterer, outfitter			supplier	supplier	caterer	outfitter						
իցարադրա	արդարացի	2012		A			N12				just, right, legitimate			just	just	right	legitimate						
լեվնս	սնվել	2011		V	med	intr	V11	2			feed/live (on)			feed	feed/live (on)								
նւոյթւոռախոփ	փոխառություն	2010		N		inanim	N41				loan			loan	loan								
իշրոլոգ	գոլորշի	2009		N		inanim	N23				steam			steam	steam								
լեդրդ	դրդել	2009		V		intr	V11	1			incite, instigate, persuade			incite	incite	instigate	persuade						
լեկծկ	կծկել	2008		V		tr	V11	1					0										
րեվարհատրամ	մարտահրավեր	2008		N		inanim	N12				battle-war-call		o	challenge	battle-war-call								
ցնես	սենց	2008		PRON,ADV	oral		N12			#2008.11.29	like this			like.this	like this								
ցնես	սենց	2008		A	oral		N12																
տապակնաց	ցանկապատ	2008		N		inanim	N12				fence, barrier			fence	fence	barrier							
րապա	ապար	2005		N		inanim	N12				rock			rock	rock								
նակամակերաբ	բարեկամական	2005		A			N12				friendly, kindred, congener			friendly	friendly	kindred	congener						
փած	ծափ	2004	1	N		inanim	N11				clap		!	clap	clap								
փած	ծափ	2004	2	N		inanim	N11				clap		!	clap	clap								
րովատսապն	նպաստավոր	2004		A			N12				favourable, propitious, auspicious			favourable	favourable	propitious	auspicious						
սեպակաձրացաբ	բացարձակապես	2003		ADV							by no means			by.no.means	by no means								
ղագադ	դագաղ	2003		N		inanim	N12				coffin			coffin	coffin								
լեյեթ	թեյել	2003		V		intr	V11	1			drink/have/take tea			have.tea	drink/have/take tea								
ղոլ	լող	2003		N		inanim	N11				swimming			swimming	swimming								
քնարկամահ	համակրանք	2003		N		inanim	N12				liking (for)			liking	liking (for)								
րիվամրԱ	Արմավիր	2002		N	topn	inanim	N12							PN									
լեվտահդնը	ընդհատվել	2002		V	med	intr	V11	2			be interrupted			be.interrupted	be interrupted								
լենցատավահ	հավատացնել	2002		V	caus	tr	V14	2			assure (of), convince			assure	assure (of)	convince							
րովականիղեհ	հեղինակավոր	2002		A			N12				authoritative, competent			authoritative	authoritative	competent							
լենցախարւո	ուրախացնել	2002		V	caus	tr	V14	2			make glad/happy, cheer up			make.glad	make glad/happy	cheer up							
նիյառատնա	անտառային	2001		A			N12				forest			forest	forest								
ռաճտապնա	անպատճառ	2000		A			N12				without fail, undoubtedly, assuredly			undoubtedly	without fail	undoubtedly	assuredly						
իցաղետ	տեղացի	2000		N		anim,hum	N23a				native			native	native								
թղւոթեժրա	արժեթուղթ	1999		N		inanim	N13				securities			securities	securities								
թրոխ	խորթ	1999		A			N12				step-, strange, alien (to, from)			strange	step-	strange	alien (to	from)					
րովատխաբ	բախտավոր	1997		A			N12				happy, fortunate			happy	happy	fortunate							
նակաթրկարնահ	հանրակրթական	1996		A			N12				of general education			of.general.education	of general education								
նակատալապ	պալատական	1996		A			N12				palace, court, courtier			palace	palace	court	courtier						
իյամա	ամայի	1995		A			N12				desert, uninhabited, deserted			desert	desert	uninhabited	deserted						
րովանալակ	կալանավոր	1994		N		anim,hum	N12				prisoner			prisoner	prisoner								
ոԼ	Լո	1992		N	topn	inanim	N15							PN									
մեշ	շեմ	1992		N		inanim	N11				threshold			threshold	threshold								
թյւորիտ	տիրույթ	1989		N		inanim	N12				property, sphere			property	property	sphere							
լեկեբ	բեկել	1988		V		tr	V11	1					0										
կաճոկ	կոճակ	1988	1	N		inanim	N12				button		!	button	button								
կաճոկ	կոճակ	1988	2	N		inanim	N12				button		!	button	button								
նականոտ	տոնական	1988		A			N12				holiday, solemn			holiday	holiday	solemn							
կածլ	լծակ	1987		N		inanim	N12				lever			lever	lever								
լենցեհատսվ	վստահեցնել	1987		V	caus	tr	V14	2			assure			assure	assure								
քնակեղետ	տեղեկանք	1987		N		inanim	N12				information, certificate			information	information	certificate							
լեցկ	կցել	1985		V		tr	V11	1			join, attach to, add			join	join	attach to	add						
րետւոնատ	տանուտեր	1984		N		anim,hum	N64/N11				houseowner, householder			householder	houseowner	householder							
լեվփոփմա	ամփոփվել	1983		V	med	intr	V11	2			be resumed/summerazied			be.resumed	be resumed/summerazied								
բղո	ողբ	1982		N		inanim	N11				wail, sorrow			wail	wail	sorrow							
կիթրեթաեվք	քվեաթերթիկ	1982		N		inanim	N12				ballot-paper			ballot.paper	ballot-paper								
քալաքլախԱ	Ախալքալաք	1981		N	topn	inanim	N12							PN									
րոտարեպօ	օպերատոր	1981		N		anim,hum	N12				operator			operator	operator								
նյւոգադրավ	վարդագույն	1980		A			N12				pink			pink	pink								
թեթեհնա	անհեթեթ	1979		A			N12				absurd, ridiculous, nonsensical			absurd	absurd	ridiculous	nonsensical						
գավրդ	դրվագ	1979		N		inanim	N12				coinage; episode, fragment		нужен синоним	coinage	coinage	;	episode	fragment					
մւոգավն	նվագում	1979		N		inanim	N32a/N12				playing			playing	playing								
սողտիտ	տիտղոս	1979		N		inanim	N12				title			title	title								
լանանրագ	գարնանալ	1978		V		intr	V22	1					0										
նիյանանրագ	գարնանային	1978		A			N12				spring, vernal			spring	spring	vernal							
նւոյթւոկրանմիհ	հիմնարկություն	1976		N		inanim	N41				establishment, office			establishment	establishment	office							
իրեմ	մերի	1976		N		inanim	N23				forest, wood			forest	forest	wood							
լեվցց	ցցվել	1976		V	med	intr	V11	2			stick, be stuck/driven in/into, hang about/around/out			stick	stick	be stuck/driven in/into	hang about/around/out						
լեվսատրա	արտասվել	1975		V	med	intr	V11	1			cry, water			cry	cry	water							
տազ	զատ	1975		A			N11				separate, isolated, solitary			separate	separate	isolated	solitary						
րովանատո	ոտանավոր	1975		N		inanim	N12				verse, rhyme			verse	verse	rhyme							
նւոյթւորգարակն	նկարագրություն	1974		N		inanim	N41				description, portrayal			description	description	portrayal							
լւոց	ցուլ	1974		N		inanim	N13/N11				bull			bull	bull								
նռախամահ	համախառն	1973		A			N11				gross			gross	gross								
երագրամ	մարգարե	1973		N		anim,hum	N12				prophet, prophetess			prophet	prophet	prophetess							
հոխ	խոհ	1972		N		inanim	N11				reflection, thought			reflection	reflection	thought							
քրաիրտապ	պատրիարք	1972		N		anim,hum	N12				patriarch			patriarch	patriarch								
լեվփաթս	սթափվել	1972		V	med	intr	V11	2			become sober, come to oneself, wake up			become.sober	become sober	come to oneself	wake up						
կամրեվ	վերմակ	1972		N		inanim	N12				blanket			blanket	blanket								
տահասւոհ	հուսահատ	1971		A			N12				hopeless, desperate, forlorn			hopeless	hopeless	desperate	forlorn						
նւոյթւոկանախոփ	փոխանակություն	1971		N		inanim	N41				change			change	change								
լեվրեկտապ	պատկերվել	1969		V	med	intr	V11	2			be pictured			be.pictured	be pictured								
ամւոդ	դումա	1968		N		inanim	N15				duma, council			duma	duma	council							
ցնետը	ըտենց	1967		PRON,ADV	oral		N12				like that			like.that	like that								
ցնետը	ըտենց	1967		A	oral		N12																
իհւոչցւոսւո	ուսուցչուհի	1967		N		anim,hum	N23				teacher			teacher	teacher								
նիծաիմջԷ	Էջմիածին	1966		N	topn	inanim	N14							PN									
ւոսավարի	իրավասու	1966		A			N12				competent			competent	competent								
նիյաղոհ	հողային	1965		A			N12				earthen, agrarian			agrarian	earthen	agrarian							
նւոյթւոնակայորաբ	բարոյականություն	1964		N		inanim	N41				morality			morality	morality								
խոփաթրեհ	հերթափոխ	1964		N		anim,hum	N11				shift, young/rising generation			shift	shift	young/rising generation							
լենցեչնհ	հնչեցնել	1964		V	caus	tr	V14	2			make ring			make.ring	make ring								
ամեխս	սխեմա	1963		N		inanim	N15				scheme			scheme	scheme								
քնւոմրավ	վարմունք	1963		N		inanim	N12				act(ion), conduct, treatment			act	act(ion)	conduct	treatment						
լեվորոխ	խորովել	1962		V	med	intr	V11	1			roast, broil, grill			roast	roast	broil	grill						
ցւոխ	խուց	1961		N		inanim	N13				cell, closet			cell	cell	closet							
խոճ	ճոխ	1961		A			N11				magnificent, rich, abundant			magnificent	magnificent	rich	abundant						
րովակատսավ	վաստակավոր	1961		A			N12				honoured			honoured	honoured								
նալսա	ասլան	1960		N		anim	N12				lion, brave/courageous man			lion	lion	brave/courageous man							
դրոցնա	անցորդ	1959		N		anim,hum	N12				passer-by			passer.by	passer-by								
նիյաքնւոբզկս	սկզբունքային	1959		A			N12				of principle			of.principle	of principle								
քտավահ	հավատք	1958		N		inanim	N12				faith, religion			faith	faith	religion							
ճեվանաբ	բանավեճ	1957		N		inanim	N11				debate			debate	debate								
իցատսափ	փաստացի	1957		A			N12				actual(ly)			actual	actual(ly)								
րովոսատրա	արտասովոր	1956		A			N12				unusual, extraordinary, out of common			unusual	unusual	extraordinary	out of common						
տսեվրաղեգ	գեղարվեստ	1956		N		inanim	N12				art			art	art								
իգ	գի	1954		N		inanim	N24				juniper			juniper	juniper								
նւոյթւոննքաձրոփ	փորձաքննություն	1952		N		inanim	N41				examination			examination	examination								
կիցեդզա	ազդեցիկ	1951		A			N12				influential, effective, imposing			influential	influential	effective	imposing						
ճրւոմ	մուրճ	1951		N		inanim	N11				hammer, mallet, malleus			hammer	hammer	mallet	malleus						
շաճախան	նախաճաշ	1951		N		inanim	N11				breakfast, lunch, luncheon			breakfast	breakfast	lunch	luncheon						
լերեշիգ	գիշերել	1950		V		intr	V11	1			pass the night			pass.the.night	pass the night								
վոտսոՌ	Ռոստով	1950		N	topn	inanim	N12							PN									
րովարադ	դարավոր	1949		A			N12				age-long, ancient			ancient	age-long	ancient							
ներոԽ	Խորեն	1949		N	persn,m,apl+	anim,hum	N12							PN									
գնահ	հանգ	1948	1	N		inanim	N11				rhyme		!	rhyme	rhyme								
գնահ	հանգ	1948	2	N		inanim	N11				rhyme		!	rhyme	rhyme								
գնահ	հանգ	1948	3	N		inanim	N11				rhyme		!	rhyme	rhyme								
լանարւո	ուրանալ	1947		V		intr	V22	1			renounce, give up			renounce	renounce	give up							
նակամզարետապ	պատերազմական	1947		A			N12				war			war	war								
րյւորապ	պարույր	1946		N		inanim	N12						0										
նւոյթւոտահարիվ	վիրահատություն	1945		N		inanim	N41				operation			operation	operation								
իլենասետ	տեսանելի	1944		A			N12				visible, obvious			visible	visible	obvious							
ենիղեՀ	Հեղինե	1941		N	persn,f,apl+	anim,hum	N12							PN									
վիտարեպօ	օպերատիվ	1940		A			N12				operative			operative	operative								
ցանիրօ	օրինաց	1940		A									0										
տենիբակ	կաբինետ	1938		N		inanim	N12				study, consulting-room, surgery		c?	cabinet	study	consulting-room	surgery						
նւոյթւոտահասւոհ	հուսահատություն	1938		N		inanim	N41				hopelessness			hopelessness	hopelessness								
հրոնշանեմ	մենաշնորհ	1938		N		inanim	N12				monopoly, privilege			monopoly	monopoly	privilege							
թրեթաթաբաշ	շաբաթաթերթ	1938		N		inanim	N11				weekly			weekly	weekly								
տամեմահնա	անհամեմատ	1937		ADV							incomparable; incomparably			incomparably	incomparable	;	incomparably						
ջնւոփ	փունջ	1937	2	N		inanim	N11				bunch, bundle, sub-groups		!	bundle	bunch	bundle	sub-groups						
ջնւոփ	փունջ	1937	1	N		inanim	N13				bunch, bundle, sub-groups		!	bunch	bunch	bundle	sub-groups						
նւոյդրապա	ապարդյուն	1936		A			N12				futile, vain, unsuccessful			futile	futile	vain	unsuccessful						
ցիկարահ	հարակից	1936		A			N12				adjacent			adjacent	adjacent								
համնա	անմահ	1935		A			N12				immortal, unfading, everlasting,			immortal	immortal	unfading	everlasting,						
տսւորպա	ապրուստ	1935		N		inanim	N12				subsistence, nourishment, life			subsistence	subsistence	nourishment	life						
նարահապ	պահարան	1933		N		inanim	N12				bookcase, wardrobe, cupboard			bookcase	bookcase	wardrobe	cupboard						
լեվրորօ	օրորվել	1932		V	med	intr	V11	2			oscillate, swing/rock oneself, reel			oscillate	oscillate	swing/rock oneself	reel						
լեցոխ	խոցել	1931		V		tr	V11	1			wound, hurt			wound	wound	hurt							
նյւոգարոն	նորագույն	1931		A			N12				newest			newest	newest								
նւոյթւոծրոգարկրե	երկրագործություն	1930		N		inanim	N41				agriculture			agriculture	agriculture								
ցոմզաբ	բազմոց	1929		N		inanim	N12				sofa; ottoman, loveseat, settee			sofa	sofa	;	ottoman	loveseat	settee				
նւոյթւոժրավ	վարժություն	1929		N		inanim	N41				exercise			exercise	exercise								
մւոչփ	փչում	1929		N		inanim	N32a/N12						0										
մւորամւոգ	գումարում	1928		N		inanim	N32a/N12				adding, convocation			adding	adding	convocation							
րեթ	թեր	1927	2	N		inanim	N11				basil, leaves of edible green(s), petal			petal	basil	leaves of edible green(s)	petal						
րեթ	թեր	1927	1	ADV							for			for	for								
գրականոնակ	կանոնակարգ	1925		N		inanim	N11				regulations, time-limit			regulations	regulations	time-limit							
լանաքչ	չքանալ	1924		V		intr	V22	1			disappear, wear off, vanish			disappear	disappear	wear off	vanish						
լեվսանվ	վնասվել	1923		V	med	intr	V11	2			be injured, suffer losses, be broken			be.injured	be injured	suffer losses	be broken						
լեվկաձրա	արձակվել	1922		V	med	intr	V11	2			get/become free			become.free	get/become free								
լանատրապհ	հպարտանալ	1922		V		intr	V22	1			be proud (of)			be.proud	be proud (of)								
նակավտակեղետ	տեղեկատվական	1921		A							informative, reference			informative	informative	reference							
մւոգրահ	հարգում	1920		N		inanim	N32a/N12				honoring, respecting			honoring	honoring	respecting							
նւոյթւոնամն	նմանություն	1920		N		inanim	N41				likeness			likeness	likeness								
լեճկնը	ընկճել	1919		V		intr/tr	V11	1			suppress, oppress			suppress	suppress	oppress							
նւոյթւոցամի	իմացություն	1918		N		inanim	N41				knowledge, cognition, theory of knowledge			knowledge	knowledge	cognition	theory of knowledge						
նւոյթւորդաղաբ	բաղադրություն	1917		N		inanim	N41				composition, structure			composition	composition	structure							
նիյարեմակ	կամերային	1917		A			N12				chamber			chamber	chamber								
կատվ	վտակ	1917		N		inanim	N12				tributary, rivulet			tributary	tributary	rivulet							
պիտանամն	նմանատիպ	1916		A			N11				of the same kind/type			same.kind	of the same kind/type								
պեդախաննա	աննախադեպ	1915		A			N11				unprecedented			unprecedented	unprecedented								
տեհարա	արահետ	1915		N		inanim	N12				path			path	path								
լեյակաւերե	երեւակայել	1914		V		tr	V11	1			imagine, picture, think			imagine	imagine	picture	think						
նարհեԹ	Թեհրան	1914		N	topn	inanim	N12							PN									
քյակ	կայք	1914		N		inanim	N11				property			property	property								
նոելոպաՆ	Նապոլեոն	1914		N	persn,m,apl+	anim,hum	N12							PN									
ձնաս	սանձ	1914		N		inanim	N11				bridle, reins, ribbons			bridle	bridle	reins	ribbons						
րովաքչ	չքավոր	1912		A			N12				poor, necessitous			poor	poor	necessitous							
իցնատսասւոռ	ռուսաստանցի	1910		N		anim,hum	N23				Russian			Russian	Russian								
նւոյթւոնյակարասահ	հասարակայնություն	1909		N		inanim	N41				community			community	community								
քզավ	վազք	1908		N		inanim	N11				run, race			run	run	race							
մւոլեգրա	արգելում	1907		N		inanim	N32a/N12				prohibition			prohibition	prohibition								
ռապսի	իսպառ	1907		ADV							completely, utterly, totally			completely	completely	utterly	totally						
րովառափ	փառավոր	1907		A			N12				splendid, solemn			splendid	splendid	solemn							
քռաշակ	կաշառք	1906		N		inanim	N12				bribe, graft, palm-oil			bribe	bribe	graft	palm-oil						
աինոպաՃ	Ճապոնիա	1905		N	topn	inanim	N15				Japan			Japan									
նւոյթւորավանքնի	ինքնավարություն	1904		N		inanim	N41				self government			self.government	self government								
քծավծրոգ	գործվածք	1903		N		inanim	N12						0										
իմանխ	խնամի	1903		N		anim,hum	N23a				parent/relative of son-in-law (of			parent	parent/relative of son-in-law (of								
լեշորոնմղոկ	կողմնորոշել	1903		V		tr	V11	1			orient			orient	orient								
քնասւոկարատ	տարակուսանք	1902		N		inanim	N12				bewilderment, doubt			bewilderment	bewilderment	doubt							
նայլեքառԱ	Առաքելյան	1901		N	famn,apl+	anim,hum	N12							PN									
լեվնյալդնը	ընդլայնվել	1901		V	med	intr	V11	2			widen			widen	widen								
րոժիրիդ	դիրիժոր	1900		N		anim,hum	N12				conductor			conductor	conductor								
կալոՑ	Ցոլակ	1900		N	persn,m,apl+	anim,hum	N12							PN									
քծավլակ	կալվածք	1898		N		inanim	N12				estate, land mass			estate	estate	land mass							
նւոյթւորիսաներյահ	հայրենասիրություն	1898		N		inanim	N41				patriotism			patriotism	patriotism								
լեղետեզ	զետեղել	1897		V		tr	V11	1			put, accommodate			put	put	accommodate							
տսեգզամահ	համազգեստ	1897		N		inanim	N12				uniform			uniform	uniform								
րիխոմ	մոխիր	1897		N		inanim	N14				ashes			ashes	ashes								
նւոյթւոկշժբ	բժշկություն	1896		N		inanim	N41				medicine			medicine	medicine								
